device_ms,toe_L,heel_L,toe_R,heel_R
349020,,,827.0,911.0
349075,433.0,833.0,,
349081,,,827.0,908.0
349134,512.0,827.0,,
349140,,,828.0,909.0
349195,529.0,837.0,,
349201,,,826.0,910.0
349254,492.0,852.0,,
349260,,,827.0,911.0
349321,,,826.0,909.0
349344,452.0,869.0,,
349380,,,823.0,910.0
349405,454.0,866.0,,
349440,,,826.0,910.0
349495,763.0,876.0,,
349500,,,826.0,910.0
349554,793.0,895.0,,
349560,,,827.0,910.0
349615,800.0,905.0,,
349621,,,825.0,910.0
349674,806.0,911.0,,
349680,,,828.0,912.0
349734,807.0,911.0,,
349741,,,827.0,910.0
349794,806.0,911.0,,
349800,,,826.0,908.0
349854,806.0,911.0,,
349861,,,827.0,911.0
349915,803.0,914.0,,
349920,,,827.0,907.0
349974,791.0,915.0,,
349980,,,828.0,911.0
350035,725.0,913.0,,
350041,,,827.0,912.0
350094,449.0,917.0,,
350100,,,827.0,907.0
350155,389.0,919.0,,
350190,,,826.0,910.0
350214,308.0,916.0,,
350250,,,827.0,908.0
350274,464.0,903.0,,
350310,,,827.0,909.0
350334,542.0,829.0,,
350371,,,827.0,910.0
350394,521.0,824.0,,
350430,,,828.0,910.0
350455,555.0,835.0,,
350491,,,827.0,910.0
350544,460.0,858.0,,
350550,,,827.0,907.0
350604,439.0,868.0,,
350611,,,827.0,910.0
350664,451.0,862.0,,
350701,,,827.0,909.0
350754,757.0,876.0,,
350760,,,828.0,910.0
350814,792.0,892.0,,
350821,,,827.0,911.0
350875,799.0,907.0,,
350911,,,829.0,909.0
350934,804.0,910.0,,
350970,,,828.0,912.0
350995,807.0,911.0,,
351031,,,828.0,911.0
351054,806.0,913.0,,
351090,,,830.0,910.0
351144,803.0,914.0,,
351151,,,828.0,910.0
351205,792.0,915.0,,
351253,,,828.0,913.0
351264,755.0,916.0,,
351270,,,830.0,910.0
351331,,,829.0,911.0
351354,489.0,917.0,,
351390,,,829.0,912.0
351415,407.0,917.0,,
351451,,,829.0,911.0
351955,,,831.0,912.0
351965,,,830.0,912.0
351991,,,829.0,910.0
352081,,,829.0,911.0
352129,799.0,904.0,,
352139,798.0,901.0,,
352140,,,826.0,909.0
352195,804.0,907.0,,
352201,,,827.0,908.0
352285,807.0,910.0,,
352291,,,825.0,909.0
352344,808.0,909.0,,
352380,,,823.0,905.0
352405,807.0,909.0,,
352441,,,821.0,904.0
352464,806.0,912.0,,
352525,784.0,916.0,,
352531,,,817.0,900.0
352590,,,818.0,900.0
352627,507.0,919.0,,
352644,488.0,918.0,,
352651,,,818.0,899.0
352705,413.0,920.0,,
352710,,,818.0,901.0
352764,356.0,920.0,,
352770,,,820.0,902.0
352825,467.0,903.0,,
352831,,,822.0,903.0
352884,526.0,821.0,,
352920,,,822.0,901.0
352945,520.0,825.0,,
352981,,,823.0,903.0
353004,527.0,823.0,,
353041,,,822.0,901.0
353094,496.0,858.0,,
353100,,,820.0,904.0
353155,434.0,865.0,,
353161,,,822.0,903.0
353214,477.0,867.0,,
353220,,,823.0,903.0
353275,569.0,841.0,,
353281,,,822.0,903.0
353334,780.0,881.0,,
353371,,,823.0,905.0
353394,793.0,896.0,,
353430,,,823.0,904.0
353455,800.0,905.0,,
353521,,,823.0,904.0
353544,805.0,909.0,,
353581,,,823.0,905.0
353634,806.0,910.0,,
353640,,,824.0,905.0
353695,799.0,914.0,,
353700,,,824.0,906.0
353754,780.0,915.0,,
353760,,,826.0,904.0
353815,693.0,912.0,,
353821,,,826.0,907.0
353875,458.0,920.0,,
353880,,,824.0,903.0
353941,,,826.0,907.0
353964,329.0,917.0,,
354031,,,825.0,906.0
354054,456.0,907.0,,
354115,515.0,806.0,,
354121,,,825.0,906.0
354174,497.0,816.0,,
354180,,,828.0,909.0
354241,,,827.0,907.0
354264,544.0,815.0,,
354300,,,826.0,910.0
354324,512.0,836.0,,
354384,450.0,860.0,,
354390,,,828.0,907.0
354445,481.0,859.0,,
354451,,,826.0,908.0
354504,504.0,857.0,,
354541,,,824.0,909.0
354565,786.0,885.0,,
354625,795.0,900.0,,
354630,,,826.0,908.0
354684,801.0,909.0,,
354734,,,826.0,909.0
354745,803.0,912.0,,
354750,,,826.0,911.0
354804,799.0,913.0,,
354811,,,826.0,909.0
354871,,,827.0,911.0
354895,783.0,915.0,,
354930,,,828.0,911.0
354955,737.0,911.0,,
355044,451.0,919.0,,
355549,513.0,853.0,,
355559,504.0,852.0,,
355584,485.0,857.0,,
355674,500.0,862.0,,
355675,,,835.0,914.0
355685,,,831.0,912.0
355735,521.0,853.0,,
355741,,,830.0,912.0
355794,764.0,871.0,,
355800,,,829.0,911.0
355855,792.0,897.0,,
355890,,,830.0,912.0
355915,801.0,906.0,,
355951,,,829.0,909.0
355975,805.0,908.0,,
356041,,,831.0,911.0
356065,802.0,911.0,,
356101,,,830.0,911.0
356125,798.0,913.0,,
356161,,,829.0,907.0
356185,784.0,914.0,,
356220,,,830.0,911.0
356275,657.0,914.0,,
356281,,,831.0,912.0
356334,467.0,920.0,,
356340,,,829.0,911.0
356395,406.0,920.0,,
356430,,,830.0,909.0
356485,271.0,913.0,,
356521,,,828.0,910.0
356581,,,830.0,910.0
356587,460.0,868.0,,
356605,396.0,841.0,,
356641,,,830.0,912.0
356695,509.0,824.0,,
356701,,,830.0,911.0
356754,543.0,838.0,,
356760,,,828.0,910.0
356815,520.0,851.0,,
356820,,,829.0,909.0
356875,502.0,857.0,,
356880,,,829.0,909.0
356935,517.0,857.0,,
356941,,,829.0,911.0
356995,508.0,859.0,,
357000,,,827.0,910.0
357054,746.0,872.0,,
357061,,,828.0,909.0
357115,791.0,894.0,,
357121,,,828.0,909.0
357174,799.0,905.0,,
357180,,,830.0,910.0
357241,,,828.0,909.0
357265,808.0,912.0,,
357300,,,828.0,908.0
357355,805.0,914.0,,
357361,,,827.0,908.0
357420,,,827.0,909.0
357444,796.0,915.0,,
357481,,,828.0,906.0
357504,755.0,915.0,,
357541,,,828.0,906.0
357565,554.0,917.0,,
357601,,,826.0,907.0
357625,475.0,919.0,,
357661,,,825.0,907.0
357685,430.0,918.0,,
357720,,,825.0,905.0
357745,299.0,919.0,,
357811,,,825.0,905.0
357834,481.0,893.0,,
357871,,,825.0,905.0
357895,550.0,827.0,,
357931,,,825.0,906.0
357955,470.0,833.0,,
357991,,,827.0,904.0
358015,524.0,830.0,,
358050,,,825.0,906.0
358075,516.0,838.0,,
358110,,,829.0,908.0
358134,477.0,856.0,,
358170,,,827.0,910.0
358225,507.0,859.0,,
358231,,,828.0,906.0
358285,483.0,855.0,,
358291,,,828.0,908.0
358344,779.0,880.0,,
358351,,,829.0,908.0
358405,795.0,899.0,,
358411,,,827.0,905.0
358464,805.0,909.0,,
358470,,,822.0,903.0
358974,,,822.0,901.0
358984,,,819.0,899.0
359000,353.0,922.0,,
359010,339.0,920.0,818.0,898.0
359035,346.0,920.0,,
359071,,,820.0,899.0
359095,512.0,904.0,,
359130,,,818.0,899.0
359191,,,815.0,895.0
359198,385.0,843.0,,
359214,399.0,843.0,,
359250,,,790.0,888.0
359305,436.0,860.0,,
359311,,,660.0,866.0
359365,461.0,857.0,,
359371,,,580.0,793.0
359424,453.0,860.0,,
359431,,,602.0,815.0
359485,446.0,851.0,,
359491,,,612.0,820.0
359544,430.0,856.0,,
359550,,,614.0,818.0
359605,702.0,862.0,,
359611,,,608.0,817.0
359665,789.0,892.0,,
359669,,,570.0,793.0
359725,799.0,903.0,,
359731,,,640.0,880.0
359785,803.0,908.0,,
359791,,,801.0,901.0
359845,806.0,910.0,,
359851,,,815.0,906.0
359911,,,821.0,908.0
359935,807.0,911.0,,
359971,,,824.0,910.0
359995,800.0,915.0,,
360031,,,827.0,910.0
360055,776.0,915.0,,
360090,,,825.0,912.0
360115,670.0,915.0,,
360151,,,825.0,911.0
360174,532.0,919.0,,
360235,433.0,920.0,,
360241,,,826.0,912.0
360294,333.0,922.0,,
360300,,,827.0,911.0
360355,501.0,908.0,,
360361,,,824.0,912.0
360415,411.0,846.0,,
360420,,,825.0,912.0
360481,,,825.0,911.0
360504,394.0,834.0,,
360541,,,825.0,913.0
360565,445.0,832.0,,
360601,,,822.0,911.0
360625,426.0,842.0,,
360661,,,819.0,911.0
360714,436.0,847.0,,
360721,,,810.0,909.0
360775,448.0,848.0,,
360781,,,774.0,906.0
360834,530.0,805.0,,
360840,,,732.0,888.0
360895,785.0,887.0,,
360901,,,678.0,836.0
360960,,,618.0,779.0
360985,802.0,907.0,,
361021,,,615.0,783.0
361044,805.0,911.0,,
361081,,,625.0,795.0
361105,806.0,911.0,,
361141,,,632.0,799.0
361165,805.0,914.0,,
361201,,,615.0,800.0
361225,797.0,915.0,,
361261,,,571.0,807.0
361315,746.0,913.0,,
361321,,,639.0,849.0
361375,600.0,914.0,,
361380,,,697.0,871.0
361435,539.0,917.0,,
361471,,,747.0,888.0
361495,431.0,917.0,,
361561,,,776.0,897.0
361584,291.0,918.0,,
361621,,,788.0,899.0
361645,462.0,904.0,,
361681,,,796.0,901.0
361735,491.0,816.0,,
361794,513.0,806.0,,
361855,524.0,797.0,,
362185,,,821.0,907.0
362195,,,818.0,905.0
362221,,,817.0,906.0
362281,,,818.0,905.0
362341,,,817.0,902.0
362360,807.0,910.0,,
362370,803.0,908.0,,
362401,,,817.0,904.0
362425,805.0,907.0,,
362460,,,815.0,904.0
362485,802.0,907.0,,
362521,,,817.0,903.0
362544,806.0,910.0,,
362581,,,817.0,903.0
362605,804.0,913.0,,
362641,,,815.0,903.0
362665,785.0,916.0,,
362701,,,815.0,902.0
362725,653.0,915.0,,
362761,,,815.0,899.0
362785,439.0,919.0,,
362821,,,819.0,903.0
362845,328.0,915.0,,
362881,,,818.0,901.0
362905,403.0,910.0,,
362941,,,818.0,903.0
362965,408.0,837.0,,
363000,,,819.0,902.0
363025,519.0,790.0,,
363060,,,820.0,904.0
363084,558.0,799.0,,
363121,,,817.0,903.0
363145,563.0,819.0,,
363181,,,818.0,905.0
363204,517.0,844.0,,
363241,,,819.0,904.0
363265,523.0,845.0,,
363301,,,822.0,903.0
363325,531.0,841.0,,
363361,,,821.0,903.0
363385,567.0,832.0,,
363420,,,821.0,904.0
363475,791.0,894.0,,
363481,,,822.0,905.0
363535,799.0,906.0,,
363541,,,820.0,905.0
363595,805.0,911.0,,
363601,,,822.0,905.0
363685,808.0,911.0,,
363691,,,821.0,904.0
363745,804.0,913.0,,
363750,,,822.0,905.0
363805,798.0,915.0,,
363811,,,822.0,906.0
363871,,,822.0,905.0
363895,744.0,914.0,,
363931,,,824.0,907.0
363985,492.0,919.0,,
363991,,,825.0,906.0
364045,415.0,920.0,,
364051,,,823.0,906.0
364111,,,824.0,906.0
364135,295.0,916.0,,
364171,,,823.0,908.0
364195,492.0,894.0,,
364231,,,825.0,908.0
364255,426.0,861.0,,
364291,,,826.0,907.0
364315,406.0,847.0,,
364351,,,826.0,907.0
364375,446.0,853.0,,
364411,,,824.0,908.0
364435,459.0,859.0,,
364471,,,823.0,908.0
364495,445.0,863.0,,
364531,,,825.0,908.0
364555,474.0,862.0,,
364591,,,825.0,908.0
364645,462.0,863.0,,
364651,,,825.0,912.0
364705,759.0,871.0,,
364711,,,826.0,908.0
364765,794.0,896.0,,
364771,,,827.0,909.0
364825,799.0,905.0,,
364831,,,824.0,907.0
364885,803.0,910.0,,
364988,807.0,912.0,,
365005,808.0,912.0,,
365065,806.0,913.0,,
365125,797.0,916.0,,
365185,772.0,916.0,,
365335,,,830.0,912.0
365345,,,826.0,910.0
365371,,,825.0,908.0
365431,,,826.0,907.0
365491,,,827.0,908.0
365551,,,827.0,910.0
365611,,,825.0,910.0
365671,,,825.0,908.0
365731,,,826.0,908.0
365791,,,827.0,910.0
365881,,,825.0,908.0
365900,490.0,847.0,,
365910,499.0,841.0,,
365935,562.0,808.0,,
365941,,,827.0,911.0
365995,787.0,889.0,,
366001,,,826.0,907.0
366055,798.0,906.0,,
366061,,,826.0,907.0
366115,803.0,908.0,,
366121,,,826.0,910.0
366175,806.0,913.0,,
366180,,,827.0,910.0
366241,,,825.0,909.0
366265,807.0,914.0,,
366301,,,826.0,910.0
366325,801.0,915.0,,
366361,,,826.0,908.0
366415,774.0,916.0,,
366421,,,826.0,911.0
366475,651.0,914.0,,
366481,,,828.0,911.0
366535,502.0,920.0,,
366541,,,826.0,910.0
366595,421.0,918.0,,
366601,,,828.0,910.0
366655,398.0,917.0,,
366661,,,826.0,910.0
366715,379.0,912.0,,
366721,,,828.0,910.0
366781,,,827.0,908.0
366805,531.0,809.0,,
366841,,,828.0,908.0
366865,506.0,805.0,,
366901,,,827.0,912.0
366925,552.0,821.0,,
366961,,,825.0,907.0
366985,510.0,835.0,,
367021,,,825.0,909.0
367045,472.0,845.0,,
367081,,,823.0,908.0
367105,478.0,850.0,,
367141,,,822.0,908.0
367166,474.0,852.0,,
367201,,,819.0,905.0
367225,722.0,865.0,,
367261,,,814.0,904.0
367285,793.0,896.0,,
367321,,,804.0,901.0
367344,800.0,905.0,,
367381,,,784.0,895.0
367405,807.0,912.0,,
367441,,,765.0,886.0
367465,809.0,911.0,,
367501,,,772.0,888.0
367555,809.0,914.0,,
367561,,,778.0,887.0
367615,807.0,916.0,,
367621,,,771.0,870.0
367675,795.0,914.0,,
367681,,,719.0,824.0
367735,739.0,914.0,,
367741,,,634.0,781.0
367795,519.0,917.0,,
367801,,,646.0,792.0
367855,436.0,919.0,,
367861,,,644.0,794.0
367916,386.0,918.0,,
367921,,,653.0,802.0
367975,349.0,915.0,,
367981,,,651.0,795.0
368035,489.0,889.0,,
368095,517.0,818.0,,
368185,517.0,832.0,,
368275,519.0,839.0,,
368378,434.0,856.0,,
368395,432.0,855.0,,
368456,459.0,851.0,,
368515,723.0,861.0,,
368575,792.0,891.0,,
368635,803.0,904.0,,
368695,805.0,909.0,,
369116,,,802.0,919.0
369126,,,799.0,915.0
369151,,,796.0,911.0
369200,342.0,919.0,,
369210,339.0,920.0,,
369211,,,795.0,915.0
369235,396.0,917.0,,
369271,,,789.0,914.0
369295,501.0,894.0,,
369332,,,786.0,916.0
369355,510.0,819.0,,
369391,,,791.0,916.0
369416,508.0,820.0,,
369451,,,797.0,915.0
369475,526.0,831.0,,
369511,,,801.0,915.0
369535,451.0,859.0,,
369570,,,802.0,915.0
369595,434.0,865.0,,
369631,,,806.0,916.0
369655,475.0,866.0,,
369691,,,805.0,915.0
369751,,,807.0,915.0
369758,718.0,862.0,,
369775,758.0,870.0,,
369811,,,808.0,913.0
369835,792.0,893.0,,
369872,,,808.0,916.0
369895,795.0,900.0,,
369931,,,809.0,912.0
369956,802.0,906.0,,
369991,,,809.0,914.0
370015,805.0,909.0,,
370051,,,810.0,915.0
370075,801.0,912.0,,
370111,,,816.0,916.0
370135,796.0,914.0,,
370171,,,820.0,918.0
370195,781.0,914.0,,
370231,,,819.0,916.0
370255,736.0,912.0,,
370291,,,820.0,915.0
370315,500.0,917.0,,
370351,,,824.0,913.0
370375,374.0,919.0,,
370412,,,823.0,916.0
370435,316.0,916.0,,
370471,,,823.0,914.0
370496,381.0,911.0,,
370531,,,825.0,916.0
370555,434.0,833.0,,
370590,,,825.0,915.0
370615,464.0,813.0,,
370651,,,826.0,913.0
370706,540.0,793.0,,
370711,,,827.0,915.0
370765,564.0,825.0,,
370771,,,825.0,915.0
370826,560.0,846.0,,
370832,,,824.0,914.0
370885,520.0,852.0,,
370891,,,826.0,915.0
370945,554.0,852.0,,
370951,,,829.0,915.0
371005,750.0,870.0,,
371011,,,828.0,916.0
371065,790.0,891.0,,
371071,,,828.0,915.0
371125,798.0,900.0,,
371131,,,829.0,915.0
371185,803.0,909.0,,
371191,,,826.0,914.0
371246,800.0,911.0,,
371251,,,827.0,915.0
371305,794.0,914.0,,
371311,,,827.0,916.0
371365,775.0,912.0,,
371372,,,826.0,916.0
371425,720.0,913.0,,
371431,,,829.0,914.0
371485,551.0,916.0,,
371491,,,827.0,916.0
371545,446.0,917.0,,
371551,,,828.0,917.0
371611,,,829.0,917.0
371635,317.0,916.0,,
371671,,,828.0,916.0
371695,295.0,916.0,,
371755,447.0,905.0,,
371815,456.0,779.0,,
371905,464.0,821.0,,
372410,796.0,900.0,,
372420,797.0,900.0,,
372445,797.0,901.0,,
372505,800.0,904.0,,
372564,802.0,906.0,,
372656,805.0,908.0,,
372715,797.0,910.0,,
372775,777.0,911.0,,
372835,689.0,910.0,,
372895,365.0,916.0,,
372956,397.0,916.0,,
373015,359.0,904.0,,
373076,398.0,823.0,,
373135,506.0,773.0,,
373195,521.0,779.0,,
373255,521.0,788.0,,
373315,554.0,806.0,,
373375,515.0,823.0,,
373435,489.0,836.0,,
373496,547.0,848.0,,
373555,753.0,871.0,,
373616,786.0,889.0,,
373675,792.0,900.0,,
373735,798.0,902.0,,
373826,799.0,904.0,,
373885,801.0,903.0,,
373946,804.0,908.0,,
374005,797.0,912.0,,
374065,768.0,913.0,,
374125,582.0,916.0,,
374185,364.0,920.0,,
374246,328.0,917.0,,
374305,452.0,904.0,,
374366,405.0,799.0,,
374425,515.0,790.0,,
374485,520.0,767.0,,
374545,534.0,752.0,,
374635,531.0,771.0,,
374696,460.0,831.0,,
374755,535.0,852.0,,
374815,757.0,875.0,,
374875,790.0,892.0,,
374935,797.0,903.0,,
374996,805.0,909.0,,
375055,806.0,912.0,,
375116,801.0,913.0,,
375860,561.0,792.0,,
375870,565.0,792.0,,
375895,565.0,808.0,,
375955,476.0,838.0,,
376015,501.0,842.0,,
376105,760.0,871.0,,
376166,787.0,891.0,,
376225,799.0,904.0,,
376286,804.0,909.0,,
376345,806.0,912.0,,
376406,802.0,913.0,,
376465,791.0,915.0,,
376526,760.0,913.0,,
376585,685.0,912.0,,
376645,505.0,916.0,,
376706,379.0,921.0,,
376765,335.0,918.0,,
376826,432.0,910.0,,
376885,419.0,789.0,,
376946,462.0,796.0,,
377005,521.0,783.0,,
377066,537.0,794.0,,
377125,538.0,815.0,,
377185,485.0,841.0,,
377245,461.0,858.0,,
377305,475.0,864.0,,
377366,774.0,881.0,,
377468,793.0,899.0,,
377486,795.0,899.0,,
377545,800.0,908.0,,
377605,801.0,910.0,,
377666,799.0,910.0,,
377725,790.0,911.0,,
377816,740.0,914.0,,
377875,505.0,917.0,,
377935,402.0,920.0,,
377996,314.0,917.0,,
378055,278.0,912.0,,
378145,435.0,826.0,,
378206,403.0,812.0,,
378265,441.0,828.0,,
378326,443.0,836.0,,
378385,451.0,843.0,,
378475,444.0,860.0,,
378536,458.0,863.0,,
378625,780.0,883.0,,
379130,589.0,920.0,,
379140,529.0,915.0,,
379166,496.0,918.0,,
379225,368.0,919.0,,
379286,285.0,918.0,,
379345,378.0,911.0,,
379406,462.0,867.0,,
379465,473.0,842.0,,
379569,506.0,813.0,,
379616,543.0,813.0,,
379675,511.0,838.0,,
379736,488.0,852.0,,
379795,493.0,855.0,,
379856,594.0,827.0,,
379946,791.0,894.0,,
380048,802.0,910.0,,
380066,804.0,911.0,,
380125,803.0,913.0,,
380186,793.0,915.0,,
380246,770.0,914.0,,
380305,718.0,913.0,,
380365,601.0,916.0,,
380456,352.0,920.0,,
380515,325.0,918.0,,
380576,323.0,915.0,,
380635,465.0,897.0,,
380696,523.0,817.0,,
380755,515.0,807.0,,
380816,493.0,746.0,,
380875,553.0,787.0,,
380936,561.0,823.0,,
380996,546.0,840.0,,
381055,565.0,850.0,,
381146,589.0,858.0,,
381206,788.0,891.0,,
381265,790.0,899.0,,
381326,793.0,906.0,,
381385,787.0,912.0,,
381446,756.0,912.0,,
381505,756.0,914.0,,
381566,764.0,911.0,,
381625,767.0,914.0,,
381686,762.0,914.0,,
381746,733.0,912.0,,
381835,737.0,911.0,,
381896,753.0,911.0,,
382400,790.0,912.0,,
382410,788.0,909.0,,
382465,791.0,907.0,,
382526,800.0,909.0,,
382585,803.0,910.0,,
382646,806.0,908.0,,
382706,809.0,910.0,,
382766,807.0,911.0,,
382826,807.0,910.0,,
382885,806.0,912.0,,
382946,797.0,911.0,,
383005,744.0,909.0,,
383066,530.0,895.0,,
383125,342.0,846.0,,
383186,449.0,819.0,,
383246,489.0,842.0,,
383306,530.0,828.0,,
383366,539.0,832.0,,
383425,555.0,836.0,,
383486,462.0,849.0,,
383545,532.0,822.0,,
383606,642.0,839.0,,
383696,782.0,884.0,,
383755,786.0,893.0,,
383846,799.0,905.0,,
383906,803.0,906.0,,
383965,805.0,910.0,,
384026,806.0,910.0,,
384085,807.0,911.0,,
384189,796.0,914.0,,
384206,789.0,915.0,,
384266,757.0,913.0,,
384326,600.0,914.0,,
384385,346.0,919.0,,
384446,339.0,918.0,,
384505,292.0,914.0,,
384566,439.0,905.0,,
384625,421.0,834.0,,
384686,479.0,816.0,,
384746,504.0,822.0,,
384806,508.0,827.0,,
384866,520.0,841.0,,
384925,434.0,859.0,,
384986,565.0,852.0,,
385045,696.0,850.0,,
385106,784.0,886.0,,
385639,522.0,920.0,,
385649,520.0,919.0,,
385706,446.0,920.0,,
385795,309.0,920.0,,
385856,428.0,908.0,,
385916,388.0,816.0,,
385976,479.0,832.0,,
386036,503.0,828.0,,
386096,524.0,831.0,,
386186,506.0,848.0,,
386246,477.0,854.0,,
386306,517.0,858.0,,
386366,712.0,864.0,,
386426,783.0,887.0,,
386486,789.0,893.0,,
386545,796.0,902.0,,
386606,801.0,908.0,,
386666,802.0,911.0,,
386726,801.0,911.0,,
386786,799.0,913.0,,
386846,790.0,915.0,,
386906,769.0,913.0,,
386996,600.0,914.0,,
387056,391.0,918.0,,
387116,308.0,918.0,,
387176,311.0,911.0,,
387236,436.0,900.0,,
387295,562.0,802.0,,
387356,511.0,812.0,,
387416,545.0,817.0,,
387476,556.0,831.0,,
387536,539.0,847.0,,
387596,536.0,850.0,,
387656,563.0,852.0,,
387716,563.0,858.0,,
387776,713.0,863.0,,
387835,781.0,883.0,,
387896,791.0,893.0,,
387956,797.0,903.0,,
388016,801.0,906.0,,
388076,802.0,906.0,,
388136,805.0,907.0,,
388196,805.0,908.0,,
388256,804.0,912.0,,
388316,776.0,913.0,,
388375,561.0,915.0,,
389121,796.0,902.0,,
389131,795.0,902.0,,
389156,800.0,904.0,,
389216,801.0,912.0,,
389306,789.0,912.0,,
389366,758.0,913.0,,
389426,696.0,914.0,,
389486,532.0,918.0,,
389589,398.0,919.0,,
389606,381.0,915.0,,
389666,318.0,916.0,,
389726,387.0,910.0,,
389816,539.0,817.0,,
389919,543.0,823.0,,
389936,549.0,826.0,,
389996,524.0,841.0,,
390056,459.0,860.0,,
390116,515.0,861.0,,
390176,578.0,847.0,,
390265,792.0,891.0,,
390326,799.0,903.0,,
390416,803.0,911.0,,
390476,797.0,914.0,,
390536,784.0,916.0,,
390596,752.0,914.0,,
390656,692.0,914.0,,
390716,578.0,918.0,,
390776,481.0,920.0,,
390836,433.0,918.0,,
390896,400.0,912.0,,
390986,338.0,904.0,,
391046,391.0,859.0,,
391106,443.0,842.0,,
391166,460.0,856.0,,
391226,468.0,866.0,,
391286,438.0,875.0,,
391346,489.0,881.0,,
391406,757.0,912.0,,
391466,788.0,916.0,,
391526,787.0,915.0,,
391586,788.0,918.0,,
391646,787.0,917.0,,
391736,797.0,917.0,,
391796,801.0,916.0,,
391856,801.0,914.0,,
391916,798.0,913.0,,
392451,800.0,915.0,,
392461,797.0,911.0,,
392486,795.0,910.0,,
392546,797.0,912.0,,
392636,794.0,912.0,,
392696,794.0,912.0,,
392786,791.0,913.0,,
392846,792.0,913.0,,
392906,794.0,914.0,,
392966,794.0,914.0,,
393026,795.0,914.0,,
393086,795.0,915.0,,
393146,796.0,913.0,,
393207,796.0,914.0,,
393266,794.0,915.0,,
393326,797.0,914.0,,
393429,796.0,915.0,,
393446,795.0,915.0,,
393536,796.0,915.0,,
393596,796.0,914.0,,
393686,797.0,914.0,,
393746,800.0,915.0,,
393806,799.0,914.0,,
393866,799.0,915.0,,
393926,801.0,915.0,,
393986,801.0,913.0,,
394046,803.0,916.0,,
394106,801.0,914.0,,
394166,801.0,913.0,,
394226,802.0,915.0,,
394286,801.0,914.0,,
394346,804.0,915.0,,
394436,804.0,914.0,,
394497,804.0,914.0,,
394556,804.0,913.0,,
394616,804.0,912.0,,
394675,804.0,915.0,,
394736,804.0,914.0,,
394796,804.0,915.0,,
394886,803.0,914.0,,
394946,804.0,914.0,,
395006,803.0,912.0,,
395066,801.0,914.0,,
395126,803.0,915.0,,
395186,800.0,913.0,,
395247,798.0,913.0,,
395750,804.0,918.0,,
395760,798.0,913.0,,
395787,799.0,915.0,,
395846,798.0,911.0,,
395936,799.0,914.0,,
395997,799.0,914.0,,
396056,799.0,913.0,,
396146,800.0,913.0,,
396207,798.0,913.0,,
396296,800.0,914.0,,
396356,801.0,915.0,,
396416,801.0,913.0,,
396476,801.0,914.0,,
396537,800.0,914.0,,
396639,801.0,914.0,,
396656,801.0,914.0,,
396716,802.0,913.0,,
396776,802.0,914.0,,
396866,802.0,913.0,,
396926,802.0,912.0,,
396986,802.0,914.0,,
397046,802.0,913.0,,
397106,801.0,913.0,,
397166,801.0,913.0,,
397226,803.0,914.0,,
397287,804.0,914.0,,
397376,802.0,913.0,,
397436,804.0,915.0,,
397497,802.0,916.0,,
397556,802.0,913.0,,
397617,804.0,913.0,,
397676,803.0,912.0,,
397736,803.0,913.0,,
397795,803.0,914.0,,
397886,804.0,914.0,,
397946,803.0,913.0,,
398006,804.0,914.0,,
398096,804.0,913.0,,
398157,802.0,913.0,,
398216,803.0,913.0,,
398276,801.0,914.0,,
398336,803.0,914.0,,
398396,802.0,913.0,,
398457,802.0,915.0,,
398516,805.0,913.0,,
398577,804.0,914.0,,
399291,808.0,917.0,,
399301,805.0,914.0,,
399327,806.0,915.0,,
399386,806.0,914.0,,
399447,806.0,914.0,,
399506,804.0,915.0,,
399566,804.0,914.0,,
399625,807.0,915.0,,
399716,804.0,915.0,,
399776,806.0,915.0,,
399836,808.0,914.0,,
399926,807.0,916.0,,
400016,806.0,915.0,,
400077,806.0,914.0,,
400136,805.0,916.0,,
400197,805.0,914.0,,
400256,806.0,915.0,,
400316,805.0,915.0,,
400376,805.0,913.0,,
400436,804.0,913.0,,
400497,804.0,914.0,,
400556,805.0,913.0,,
400617,805.0,915.0,,
400676,807.0,915.0,,
400737,806.0,914.0,,
400796,805.0,910.0,,
400856,808.0,915.0,,
400916,805.0,915.0,,
400976,805.0,915.0,,
401066,808.0,915.0,,
401126,806.0,914.0,,
401186,806.0,913.0,,
401277,805.0,917.0,,
401336,807.0,913.0,,
401396,805.0,912.0,,
401456,806.0,915.0,,
401516,808.0,916.0,,
401577,806.0,913.0,,
401636,806.0,913.0,,
401697,807.0,912.0,,
401756,808.0,916.0,,
401816,807.0,913.0,,
401876,806.0,914.0,,
401936,807.0,915.0,,
401997,806.0,913.0,,
402056,808.0,914.0,,
402561,807.0,916.0,,
402571,806.0,913.0,,
402596,805.0,913.0,,
402657,806.0,910.0,,
402716,807.0,913.0,,
402777,805.0,914.0,,
402867,806.0,913.0,,
402926,806.0,913.0,,
403016,805.0,912.0,,
403077,805.0,912.0,,
403136,804.0,911.0,,
403197,803.0,910.0,,
403256,803.0,911.0,,
403346,802.0,908.0,,
403407,805.0,908.0,,
403466,805.0,907.0,,
403527,805.0,908.0,,
403586,807.0,908.0,,
403646,807.0,908.0,,
403707,807.0,909.0,,
403766,807.0,909.0,,
403827,807.0,909.0,,
403886,808.0,909.0,,
403947,809.0,912.0,,
404006,809.0,914.0,,
404067,812.0,917.0,,
404126,811.0,916.0,,
404216,810.0,913.0,,
404277,810.0,912.0,,
404336,803.0,912.0,,
404397,773.0,907.0,,
404457,705.0,893.0,,
404516,606.0,871.0,,
